name , value
HiDNA_00001_1192x832_24bit_sRGB_001.png , 1.708505420753743
HiDNA_00001_1192x832_24bit_sRGB_002.png , 1.3167712635518845
HiDNA_00001_1192x832_24bit_sRGB_003.png , 1.0844532459989675
HiDNA_00001_1192x832_24bit_sRGB_004.png , 1.0287937209602478
HiDNA_00001_1192x832_24bit_sRGB_005.png , 0.8155330407847187
HiDNA_00001_1192x832_24bit_sRGB_006.png , 0.7069364674754776
HiDNA_00001_1192x832_24bit_sRGB_007.png , 0.6724517617449665
HiDNA_00002_853x945_24bit_sRGB_001.png , 0.838869350006513
HiDNA_00002_853x945_24bit_sRGB_002.png , 0.6602281397123132
HiDNA_00002_853x945_24bit_sRGB_003.png , 0.4086417685479819
HiDNA_00002_853x945_24bit_sRGB_004.png , 0.37812389512272276
HiDNA_00002_853x945_24bit_sRGB_005.png , 0.3338357617372858
HiDNA_00002_853x945_24bit_sRGB_006.png , 0.31076127207428494
HiDNA_00002_853x945_24bit_sRGB_007.png , 0.16449878114590893
HiDNA_00003_945x840_24bit_sRGB_001.png , 0.8136810279667422
HiDNA_00003_945x840_24bit_sRGB_002.png , 0.6247165532879818
HiDNA_00003_945x840_24bit_sRGB_003.png , 0.5317460317460317
HiDNA_00003_945x840_24bit_sRGB_004.png , 0.3284202569916856
HiDNA_00003_945x840_24bit_sRGB_006.png , 0.17838246409674982
HiDNA_00004_2000x2496_24bit_sRGB_001.png , 0.6673076923076923
HiDNA_00004_2000x2496_24bit_sRGB_002.png , 0.63671875
HiDNA_00004_2000x2496_24bit_sRGB_003.png , 0.6215144230769231
HiDNA_00004_2000x2496_24bit_sRGB_005.png , 0.3228365384615385
HiDNA_00004_2000x2496_24bit_sRGB_006.png , 0.34002403846153845
HiDNA_00004_2000x2496_24bit_sRGB_007.png , 0.30432692307692305
HiDNA_00005_560x888_24bit_sRGB_001.png , 1.373069498069498
HiDNA_00005_560x888_24bit_sRGB_002.png , 1.073238416988417
HiDNA_00005_560x888_24bit_sRGB_003.png , 0.9447393822393823
HiDNA_00005_560x888_24bit_sRGB_004.png , 0.6998069498069498
HiDNA_00005_560x888_24bit_sRGB_005.png , 0.4584942084942085
HiDNA_00005_560x888_24bit_sRGB_006.png , 0.3408542471042471
HiDNA_00005_560x888_24bit_sRGB_007.png , 0.24553571428571427
HiDNA_00006_2048x1536_24bit_sRGB_001.png , 1.4275550842285156
HiDNA_00006_2048x1536_24bit_sRGB_003.png , 0.5373954772949219
HiDNA_00007_1600x1200_24bit_sRGB_001.png , 0.9134375
HiDNA_00007_1600x1200_24bit_sRGB_002.png , 0.80328125
HiDNA_00007_1600x1200_24bit_sRGB_003.png , 0.62109375
HiDNA_00007_1600x1200_24bit_sRGB_004.png , 0.53609375
HiDNA_00007_1600x1200_24bit_sRGB_005.png , 0.4725
HiDNA_00007_1600x1200_24bit_sRGB_006.png , 0.39703125
HiDNA_00007_1600x1200_24bit_sRGB_007.png , 0.3084375
HiDNA_00008_1430x1834_24bit_sRGB_001.png , 2.31650029359953
HiDNA_00008_1430x1834_24bit_sRGB_002.png , 1.526183739924198
HiDNA_00008_1430x1834_24bit_sRGB_003.png , 1.0929909784871616
HiDNA_00008_1430x1834_24bit_sRGB_004.png , 0.8109066506013071
HiDNA_00009_2048x1536_24bit_sRGB_001.png , 1.7812728881835938
HiDNA_00009_2048x1536_24bit_sRGB_002.png , 0.7427215576171875
HiDNA_00009_2048x1536_24bit_sRGB_003.png , 0.6052970886230469
HiDNA_00009_2048x1536_24bit_sRGB_004.png , 0.5624771118164062
HiDNA_00009_2048x1536_24bit_sRGB_005.png , 0.4772186279296875
HiDNA_00009_2048x1536_24bit_sRGB_006.png , 0.4550933837890625
HiDNA_00009_2048x1536_24bit_sRGB_007.png , 0.3926277160644531